system usability,1,4
product-life-cycle,1,1
computer assisted language learning,2,0
flexible electronics,1,29
ihde,1,0
interface design,66,386
lcd,2,10
geometric constraints,1,0
immersive environment,3,27
client touchpoints,1,0
software,5,13
reading time,1,5
cyberlink,1,6
artificial reality,1,20
urban agriculture,1,1
acoustic representations,1,6
friendship,3,3
academic-industrial collaboration,1,0
handwork,3,0
think aloud method,1,10
service design,8,3
shopping behavior,1,0
design methodologies,10,47
automated tools,1,2
motion and speech detection,1,12
society for technical communication,1,0
comment browsing,1,0
weblogs (blogs),1,0
economics,2,4
ui wireframes,1,1
mobile computers,1,12
microfinance,2,33
agent appearance,1,1
password recovery,1,0
pixel-based reverse engineering,2,4
roi of user centred design,1,0
dynamic architecture,1,1
computer-medicated communication,1,100
drinks,1,1
gesture interaction,1,9
augmented information assimilation,1,5
target width,1,1
aesthetic artifacts,1,2
lag,2,22
user-centered interface design,1,16
single-hand,1,5
complementary,1,1
typographical errors,1,1
two-handed manipulation,1,67
human information processing,2,23
educational interface,2,5
minority groups,1,0
bifocal lens,1,14
discussion forum,1,2
precision,1,8
distal access,1,0
games for learning,1,0
group robots,1,1
constraint propagation,1,2
touch-tone menus,1,3
piracy,1,0
graphs,4,103
ambient informatin system,1,1
healthcare design,1,0
retrospective think aloud protocol,1,0
social cues,1,12
drumming,1,0
hand-held computer,1,8
appearance,1,0
british columbiai,1,0
international use,1,0
video face locator,1,2
multiscale interaction,1,0
senior drivers,2,4
adaptive behaviors,1,2
phatic function,1,2
problem tracking,1,4
model human processor,1,0
object-oriented interfaces,1,7
wimp,1,0
design studies,2,6
forums,1,1
it usage,1,0
mobile system,1,11
used electronics,1,0
playful feedback,1,0
tele-action,1,21
virtual,1,0
physical exercise,1,0
portable computing,2,1
capacitance sensing,1,1
digital audio,1,15
graphical passwords,7,28
temporal visualization,1,7
cross-device tasks,1,0
melody,1,1
mobile text entry,3,6
wiki,17,300
multi-deimensional control,1,20
computer human interface,1,1
human computer interaction,15,48
distance reaching,1,32
master,1,7
virtual spaces,2,0
aloe,1,0
tangible user interface (tui),2,2
floating interface,1,0
motor learning,1,0
diagram editors,1,5
digital divide,10,63
user research,35,91
victim as boundary object,1,9
universal design,13,23
motor task,1,3
tacit knowledge,2,38
laddering,1,0
gyroscope,1,0
web banner ads,1,25
twitter,11,5
toy design,1,0
multimedia user interface,1,1
community standards,1,1
documentation authoring,1,8
cartography,1,6
automated camera control,1,8
tool use,1,3
volunteered geographic information,1,3
adaptive behaviour,1,32
games design,1,0
organizational memory systems,1,5
silhouette interaction,1,1
stereoscopic 3d interfaces,1,0
shared audio,2,46
mutual disambiguation,1,94
risk communication,1,0
field measurement tool,1,4
young women,1,5
entertainment computing,1,4
tutorials,2,17
institutionalization,1,0
cultural interface,1,3
group scheduling,1,4
vocabulary,1,0
human performance modeling,8,246
task,7,34
tactile user interface,1,1
piling metaphor,1,57
infrared camera,1,0
author's kit,1,0
absent presence,1,0
wifi,1,0
tools and techniques,4,1
context aware computing,12,84
interactive multimedia,3,0
image processing,10,62
workspaces,1,0
design tool,2,1
entry speed,1,0
automatic interface generation,3,22
public policy issues,1,0
e-mail,2,1
contextual displays,1,6
pointing device,4,2
cultural differences,6,1
gaze based interfaces,1,5
tangible devices,1,2
therapeutic game,1,2
pen tilt input,1,0
chinese literacy,1,1
realizing design intent,1,1
tabletop interface,3,37
state transition diagrams (std),1,0
interactional synchrony,1,0
scanning,2,1
design environments,5,101
collaborative authoring,4,12
shared lists,1,9
industrial applications,1,2
airports,1,0
comforting,2,12
pen and tactile input,2,93
dynamic visualization,1,6
multiple trajectories,1,0
automotive application,1,0
intergenerational,2,9
landscape design,1,56
user-generated video,1,0
exam-room computing,1,0
advertising,4,11
search tools,1,0
dynamic text,4,11
workplace studies,1,1
work-oriented design,1,1
cyberlink?,1,1
guide on the side,1,1
video games,13,132
complementary actions,1,0
usability for video games,1,2
bubble cursor,3,82
organic user interface,1,0
tactile-audio map,1,0
voice-based interface,3,10
interactive tv,4,12
presence,25,223
design ideas,1,3
visual space,1,0
spatial audio target acquisition,1,14
developmental delay,3,23
curved displays,1,1
kindergarten,1,2
usacm,1,0
form-function synchronization,1,0
gestures,53,688
dissimulation,1,4
temporal data visualisation and interaction,1,1
look and feel,1,0
sports,13,107
direct recording electronic (dre),1,17
, creativity support tools,1,0
vision-based ui,1,0
information recording,1,25
empirical (qualitative and quantitative),1,0
community network,1,0
architectures,2,10
values,10,48
camcorder,1,18
non-verbal input,1,1
co-blogging,1,0
sound ids,2,53
divorce,1,1
field research,2,8
organizational usability,1,0
remote ucd,1,0
sociotechnical systems,1,0
perceptual optimization,1,11
navigability,1,11
sound,6,50
technology diffusion,2,42
home networked appliances,1,3
spherical displays,1,0
motion-impaired,2,12
targeted search,1,1
free play,1,6
observational study,3,115
blended spaces,1,0
map design,1,1
office and workplace,3,85
guided-walkthrough,1,8
goal-based learning,1,0
multi-display,3,18
science applications,2,28
public administration,1,0
property-based document organization,1,1
lsa,2,28
information behavior,1,0
iphone,9,19
manipulation,1,17
overview and detail,1,0
threshold,1,8
virtual interface alteration,1,1
usage,3,5
digital cameras,2,38
joy of use,2,46
vcrs,1,13
process control,2,2
surrogate users,1,4
location-based systems (lbs),1,0
co-present collaboration,1,20
social network service,1,0
constraint-based layout,1,0
event-based,1,2
semi-synchronous,1,0
non-wimp interfaces,2,14
desirability,1,0
computers and medicine,2,31
touch-screens,1,63
designing for self-monitoring,1,0
healthy technology,1,1
remote interactions,1,0
sensitising terms,1,0
sound instant messages,2,53
call centres,1,0
task-analysis,1,5
needs validation.,1,1
socio-technical environments,2,7
distance learning,10,44
corporate research,1,0
expert services,1,27
prayer,1,6
movement difficulty,1,1
ph.d.,1,0
cultural,1,0
online advice,1,2
personal health management system requirements,1,0
crumple,1,57
telecommunications,8,134
group decision-making,2,3
assistive and corrective feedback,1,2
digital micro-mirror device,1,2
comic-strip metaphor,1,2
contextual bookmarks,1,5
information spaces,1,0
discrete/indiscrete elements,1,1
continuous speech recognition,1,19
user study methods,1,0
internet applications,1,3
world wide web (www),2,0
conversational grounding,1,12
led,1,2
aesthetics of interaction,3,10
mythtv,1,0
business rules,1,1
family entertainment,1,10
nonverbal behaviours,1,43
multimodal representations,3,2
olfactory display,2,5
blog readers,3,23
geocaching,1,0
hot-keys,1,20
location-based information delivery,1,33
time allocation.,1,0
file re-finding,1,0
goal-based scenario,1,0
photographic food diaries,1,0
logging,3,1
environmental science,1,10
co-creation,2,7
temporal compression,1,5
visual query,2,18
auditory i/o and sound in the ui,5,4
tangible uis,3,13
group creativity,2,9
in the wild study,1,0
air quality sensing,1,10
design-in-use,1,8
asynchronous collaboration,5,33
information density,2,14
multimedia organization,2,83
hermeneutics,1,0
orienting,1,0
single display privacyware (sdp),1,23
fisheye technique,1,144
implicit memory,2,15
activity sensing,1,4
cfip,1,0
personal experiences,1,0
availability,7,96
camera phone,1,10
ecological sounds,1,2
pressure,5,13
crochet,1,1
light weight interaction,1,5
multi-modal user interfaces,1,0
query prediction,1,4
enjoyment,3,6
formgiving,1,2
abstracts,1,9
ontology modeling,1,0
voice chat,3,8
communities,5,6
hotwire experiment,1,4
the minute maximum value,1,1
user interface description language (uid),1,7
participatory design.,1,0
e-commerce,32,266
content creators,1,2
educational technology,16,57
step user interfaces,1,3
electrooculography (eog),1,1
effects,1,0
implicit human robot interaction,1,2
content filtering,2,4
wikifolders,1,2
retroactive protocol analysis,1,5
sleep,2,0
design spaces,1,0
tool evaluation,1,5
gesture stroke,1,4
nature view,1,2
musical sound,1,2
informal coordination,1,1
web page design,4,74
dynamic query,4,16
retention task,1,0
sketch based design tool,1,5
binomial model,1,13
formative research,1,1
multi-channel,1,8
gift exchange,1,1
manual media manipulation,1,15
map,1,2
collage,1,0
lesser-developed countries,1,2
usability problems,6,211
live performance,1,0
interface styles,1,11
personalisation,1,0
coordinating technologies,1,0
organizations,10,4
musical interfaces,4,39
non-wysiwyg interfaces,1,0
digital media,6,21
standardization,5,29
responsive environments,3,13
benefit analysis,1,9
graphical rewrites,1,1
implicit disambiguation,1,1
volume,1,1
speech-based user interface,1,0
socioculturalism,1,27
ehealth,1,0
orientation and mobility,2,1
assessments,1,6
social relations,1,78
visual data exploration,2,2
sustainable behavior,1,6
information art,1,4
balance,1,0
hybrid physical-digital artifacts,1,1
medical imaging,1,0
computer graphics,3,16
survey methodology,1,2
accessibility,62,160
value scenarios,2,3
digital stylus,1,0
tailored patient information,1,6
breakdown,2,2
uninterpreted handwriting,1,2
anthropomorphic interface agents,1,11
physical contact,2,4
tactile pattern,1,0
visual paradigm,1,0
mds,1,3
australia,2,7
user interface components,1,0
performance metrics,7,5
client-side logging,2,17
paper-tag-based interface,1,2
personal storytelling,1,11
clay animation,1,2
modality allocation,1,0
naming time,1,7
video visualization,1,0
multiple displays,1,1
internet-based research,1,0
required fields,1,2
sticky notes,2,0
policy creation,2,10
public usability,1,0
demand characteristics,1,0
interfaces in transportation,1,0
weight loss,2,1
research tools,4,6
cognitive tutor authoring toolkit,1,0
life-tracking,1,0
folder hierarchies,1,14
acquiescent bias,1,0
on-demand meeting watching,1,12
cognitive semiotic principles,1,0
information assembly,1,17
proposals,1,9
usability methods,10,20
hypertext links,1,3
handoffs,1,0
zoomable user interface,3,6
social norms,1,0
human-centered design,12,32
head coupled displays,1,48
web usability,6,128
lectures,1,2
guide robot,3,20
oled,1,11
abuse,1,4
affective tangible interaction,1,6
portals,1,2
nature interface,1,3
haptic & tactile feedback,1,12
focal and contextual views,1,1
social history,1,0
artistic composition,1,0
sequential art,1,0
multilingual,2,1
hobbies,1,13
auditory & haptic interfaces,1,1
probabilistic reasoning,2,14
engagement.,1,1
browser width,1,0
peripheral interfaces,1,4
fashion,1,5
cmc (computer-mediated communication),1,0
speech interfaces,5,80
directional hearing,1,0
player-centred,1,0
social relationships,3,11
security-reinforcing application,1,0
automatic usability evaluation,1,8
density reduction,1,4
observation and recording system,1,0
distributed interaction,1,0
field work,2,20
cellular phones,1,6
low vision,2,11
head tracking,5,17
video retrieval,2,34
role playing,4,49
physically interactive computer game,1,10
computer-aided planning,1,0
e-voting,1,0
anomaly detection,1,0
meeting history,1,0
social tv,3,17
dashboard display,1,0
circle packing,1,4
individual,1,0
expert finder,1,0
backchannels,1,13
task and contact management,1,1
social impacts,1,4
email interface,1,1
remote usability evaluation,2,14
malaysia,1,9
interorganizational information systems,1,1
mouseless entry,1,0
speech-as-data,2,68
visual aids,1,6
manuals,2,5
interactive bahavior,1,7
accelerometer,11,134
dynamic interfaces,1,1
group interaction,1,65
eye contact,9,93
fitness,5,151
reading accuracy,1,11
fisheye view,5,23
micro-finance,1,11
graphical user interfaces,18,443
electronic patient records,3,8
body worn computers,2,21
chinese text input,1,18
multiple device user interfaces,1,164
transition,1,0
chinese character input,1,6
information graphics,1,0
3-d animation,1,0
audio-based navigation,4,38
user interface transformations,1,16
wellness technologies,1,2
device paradigm,1,0
menu navigation,5,53
customer support experience,1,0
delegation,2,3
automatic indexing,1,1
photo browsing,2,23
<sc>dive</sc>,1,0
social responses to communication technologies,3,29
focus group methodology,1,3
heart rate variability,1,27
urban simulation,1,1
disaster,3,10
media conversation,1,0
cognitive approach,1,5
skin conductance,1,1
human ability,1,0
voice augmented browsing,1,0
conflict,3,61
outdoor play,1,10
digital instrument,1,0
educational applications,21,528
simple,1,1
shared whiteboard,1,34
physical object retrieval,1,0
mri,1,0
3d animation,1,0
ambient ui,1,2
multi-media software,1,9
game difficulty adjustment,1,4
control and communication,1,0
videocon-ferencing,1,3
personal firewall,1,0
electronic whiteboards,1,49
kinesthetic interaction,2,67
repertory grid,2,7
usability testing.,1,0
google sketchup,1,2
remote playing,1,0
physical interactive environments,1,32
semantic similarity measures,1,0
commemoration,1,0
seniornet,1,2
computer-supported cooperative play,1,67
xslt,1,17
documentation,16,30
semantic desktop,2,1
ecological psychology,1,1
marketing/market research,1,2
ceos,1,0
media distribution tools,1,0
laws of action,1,1
usability goal setting,1,0
questionnaire,2,13
multimodal perception and interaction,1,0
inflatable user interface,1,8
eye-gaze interaction,1,0
graphical controls,1,3
overview visualization,2,0
feminist design qualities,1,5
3d user interfaces,11,180
mtc,1,0
user initiated events,1,17
2d sensing/tracking,1,17
storage management,1,2
weight,2,2
paper-digital integration,1,16
user inferface properties,1,0
online/offline communities,1,0
interface complexity,1,15
remixing,1,0
sports interface,1,67
interactive public displays,1,2
next-generation interfaces,2,14
web page revisitation,1,13
social network site,2,0
multimedia database,1,17
multi-disciplined design teams,1,0
software human factors,1,0
support tool,1,1
human movement,1,0
driving simulator,4,21
design studio culture,2,2
trust in automation,1,0
hci and wellness,1,0
hand-based interface,1,33
digital photo albums,1,74
user-centered design/human-centered design,2,3
device-independent design,1,0
dual coding,1,9
smart laser,1,4
3-d modeling,1,0
robot design,1,0
target customers,2,5
facilitation,2,0
test by demonstration,1,1
knowledge sharing,3,30
sociotemporality,1,63
presence technology,1,0
add-on links,1,0
audience design,1,3
interactive segmentation,1,7
urban references,1,6
business models,2,2
group conventions,1,23
dynamic displays,2,25
chi education,1,0
tools for usability evaluationm,1,7
vibrotactile glove,1,2
videophones,1,6
smell,1,9
dual control pad,2,10
social uses of photography,2,62
fragmentation,1,14
shape of device,1,0
identity,17,173
epic,4,25
everyday practice,1,0
digital notes,1,1
multi-platform user interfaces,1,0
online advice-seeking,1,10
smart furniture,3,1
spatial faithfulness,2,33
ubiquitous,9,83
mutual assessment,1,0
shopping cart,1,0
product design,33,203
physically-based interface,1,39
retrospective techniques,1,0
organization overview,1,0
meta-design,3,9
optical sensor,1,1
educational software,4,21
mobile and pervasive computing,1,2
training systems,1,15
mix,1,2
mobile phone activity,1,0
hci specialists,1,0
web measurement,1,0
tabs,1,1
physical effort,2,1
set construction,1,0
stylus input,3,84
older people,8,24
rfid tags,3,61
digital connector,1,69
wearable data capture,1,4
major incidents,1,9
power,1,2
spaces,1,1
symbol,1,0
emergent semantics,1,0
pupillary response,1,0
non-speech audio,6,118
2d barcode,1,0
semi structured interviews,1,5
personal social networks,1,0
interview study,3,4
symbol size,1,0
notable information,1,10
filter,1,1
structured interviews,1,0
computer game,3,7
isovist,1,2
extreme environments,1,0
mp3,1,9
fading,1,28
interior design,2,0
xsbd,1,0
three layer models,1,0
consumer focused,1,0
mouse ether,1,3
non-native speaker interaction,1,6
integrated product teams,1,21
collaboration tools,2,0
accelerators,2,122
eye-contact,1,3
mms,3,30
gaze typing,1,2
surgical guidance interfaces,1,0
remote usability,1,0
storyboard,3,2
health service design,1,0
focus+context techniques,2,16
mmo,1,11
hci community,1,1
automotive interfaces,1,0
annotation system design,4,56
creative and expressive art experience,1,0
multi-surface interaction,2,2
clutter,4,21
zoom,3,27
profession,1,0
digital communities,1,1
direct manipulaton,1,152
prioritization,1,0
information visualization,132,1349
materials,4,3
spatial workspace collaboration,1,31
event,1,2
use qualities,1,7
adaptable,2,13
transaction logs,1,0
taxonomy,7,129
strategic usability,6,43
cost-effectiveness,2,56
pointing errors,1,4
pen/stylus input,1,12
energy saving,2,1
motion estimation,1,12
theater,2,4
evolution,1,0
median,1,0
video indexing,2,75
interpersonal theory,1,15
components,1,4
attribution,2,1
digital notebook,1,2
literacy,9,40
teenage girls,1,6
deafness,1,2
virgo,1,0
spectator,1,0
computer supported co-operative design (cscd),1,0
haptic ui,1,1
default bias,1,0
large-market,1,0
guidelines,17,149
teletangible devices,1,0
deaf-blind,1,0
pdas,7,113
abstract use cases,1,2
baseline,1,3
kinesthetic cues,1,0
collaborative photo annotation,1,5
experts,1,0
proximity- based interactions,1,4
3d interfaces,10,118
micro-controller,1,0
captology,14,262
cognitive user characteristics,1,14
next-generation,1,53
test methodology,1,3
initiating change,1,0
invisque,1,0
pattern language,5,9
personified software agent,3,4
information landscapes,1,2
buddysystem,1,2
solitude,1,0
user creativity,1,0
situated actions,1,1
scientific transformation,1,4
audio scrolling,1,2
handwritten annotation,1,0
music interface,1,6
codeplex,1,4
windows management,1,0
automatic,1,0
minimalism,1,0
adaptive and adaptable interfaces,1,0
minimalist,1,1
mixed-initiative,3,7
automatic playlist generation,1,5
canine,1,0
environmental monitoring,1,0
graph drawing,3,15
spam,2,1
cognitive heuristics,1,1
3d ring menu,1,0
sense making,1,17
assests,1,0
attitude survey,1,0
auto-generated content,1,4
user interface toolkits,4,58
color selection,2,1
interactive movies,1,1
immersive ui,1,0
depth camera,3,0
social change,1,0
library 2.0,1,0
evacuation,2,7
participatory design,90,708
timelines,1,7
sonification,11,64
multi-focus distortion views,1,1
interaction enhancement,1,1
space representation,1,23
digital manipulatives,2,53
interface device,3,64
javadoc,1,3
replication,1,0
audience participation,4,2
youtube,2,8
speech perception,2,0
web games,1,10
situated visualization,1,1
fisheye lenses,1,9
voice recorders,1,27
netville,1,0
menu,4,71
multi-view interaction,1,0
multihand,1,49
mousing errors,1,4
cryptography,1,0
active document,1,6
arousal-valence,1,0
alice,3,104
development process,2,12
intuitive interaction,2,1
news-on-demand,1,1
web content creation,1,2
mental imagery,1,0
story/task-based planning,1,1
data filtering,1,15
computer-based communication systems,1,0
task-specific views,1,0
commenting,1,1
chemistry experiment,1,0
psychological impact,1,0
usability practitioner,1,0
user inclusive design,1,5
active interfaces,1,2
mobile health,1,0
environmental engagement,1,16
tele-direction,1,1
trading,1,2
telephony,2,3
biosignals,1,1
marketing,5,25
wearable visualization,1,0
physical interface design,1,9
intelligent agents,7,269
human-computer,1,2
mobile recommendation systems,1,22
lecture video,1,0
tabletop displays,3,64
telephone,3,9
modular robot controllers,1,0
laughter,1,0
minimally invasive surgery,1,1
truth table,1,3
task design,1,0
preference modeling,1,0
case study,7,35
online shopping,1,18
transfer scenarios,1,16
exploratory data analysis,5,184
predictive modeling,3,155
quality process,1,6
proof-editing,1,12
asking for help,1,0
interaction techniques,60,1087
usability inspection method,1,23
mesh,1,1
grounded theory analysis,1,0
tutorial,2,13
usability assessment,1,0
psychotherapy,3,4
new developments and insights,1,0
internationalisation,4,18
text orientation,1,4
low-income,1,0
interactive walls,1,12
friendster,1,60
theatre,5,15
usability expertise,1,95
freehand interactions,1,0
phish detection,1,0
dynamic text presentation,1,2
tv user interface,1,0
3-d manipulation,1,9
eliciting,1,24
security,45,201
information overload,10,335
sponsored search,1,0
communication modality,1,0
image presentation,1,3
design methods,29,165
audio cues,1,2
avatar customization,1,0
sensitising guides,1,0
gameplay,2,0
ubiquitous displays,1,23
group calendaring,1,4
formal models of the users,1,20
competitive analysis,2,6
technology acceptance model,1,4
demotion,1,0
intuitive interface,1,0
cooking procedure,1,0
implicit coordination,2,5
personal home assistant,1,2
nomadic computing,1,5
pointing task,2,29
keyboard macro,1,9
user interface techniques,1,1
stream algebra,1,14
discussion,2,0
time-critical work,1,13
cave,1,5
persona methods,1,1
fluid,1,0
computer game design,1,0
world of warcraft,4,6
photomicrograph,1,2
collocated groups,2,6
electronic publishing,5,22
moving targets,2,3
h-index,1,0
verbal-visual,1,0
transnationalism,1,0
cooperatively controlled objects,1,3
file labeling and organizing,1,3
spatially-aware display,2,15
reducing features,1,0
tabletop interaction,8,58
simplification metrics,1,7
brazilian experience,1,1
adaptive multimodal user interface,1,4
peripheral information,2,54
domain expertise,1,1
contextual inquiries,1,0
graffito,1,0
sensory-motor learning,1,0
input performance,1,84
graffiti,5,7
intimate interactions,1,0
scripting,3,34
domestic appliances,1,13
documents,10,174
event segmentation,1,1
design patterns,10,12
personalized software,2,3
european hci,2,5
wearable computing,56,309
design techniques,24,235
groupware calendar systems,1,63
office applications,1,2
dynaspot,1,4
interactive search system evaluation,1,0
creative synthesis,1,0
awareness systems,4,53
discourse analysis,8,36
cross-cultural design,7,26
location-based information systems,1,6
ligth switches,1,0
procurement,1,0
recreation,1,0
console games,1,10
graphical user interface (gui),1,31
small group learning,1,34
practical,1,0
electronic mail,6,51
database storage and query,1,4
cars,2,3
care,1,0
card,2,13
speech user interface design,2,4
visual demand,2,0
cognitive task analysis,4,2
designing for disabilities,1,0
casa,1,3
tangible display,1,1
uncertainty avoidance,1,2
knowledge-building,2,1
looking glass,1,0
individual differences,6,49
people's republic of china,1,2
board-based systems,1,2
product attachment,1,6
conceptual design,12,94
associative network,2,4
non-pharmacological analgesia,1,0
sports training,1,4
educational application,5,94
personal trigger,1,0
regions,1,51
audio interface,4,33
cats,1,0
cognitive architecture,2,6
video playback,1,6
scanned books,1,5
non-speech sound,1,4
electronic book,1,0
dome tree,1,47
multi-tasking setting,1,0
online banking,1,5
social signals,2,5
content management system,1,0
natural user interface,10,24
knowledge building discourse,1,0
external evangelism,1,0
memory technology,1,1
power consumption and battery life,1,11
landmarks,4,63
spatial abilities,2,54
brushing,1,9
thermal device,1,1
dual task,1,0
reporting experiences,1,0
corporate blogging,1,17
camp,1,0
analytical reasoning process,1,14
standards & guidelines,1,1
face tagging,1,12
evaluation techniques,3,4
pressure widgets,3,81
cleartype,1,4
disabled users,4,44
temporal arts,1,0
social television,3,19
folk music,1,0
link chart,1,0
critical games,1,0
email organization,1,0
virtual publics,2,1
disclosure interface,1,9
small systems,1,0
knowledge diversity,1,1
extension of rss,1,1
archiving,1,11
urban display,1,6
tablet computing,1,17
proportionality,1,15
usability inspection,9,80
self-efficacy,2,19
communicator,1,12
presence awareness,2,42
mid-air,1,2
new media,3,2
domestic technologies,5,10
design mockups,1,0
travel and expense software,1,1
rule based behaviour,1,0
wireless monitoring,1,25
coincidences,2,2
personal navigation,1,4
multi-touch interfaces,1,0
software bugs,1,0
haptic belt,2,6
knowledge elicitation,2,1
pen gestures,1,31
segmentation problem,1,0
autism spectrum disorders,1,2
explanations,3,12
posts,2,7
high degree-of-freedom input,1,13
grasping space,1,0
coordination of work,1,7
active vibro-device,1,4
multimodal maps,1,0
time on task,1,0
citizen science,4,1
physical avatars,1,20
human interaction,2,2
foot sensing,2,33
precise target acquisition,2,126
fingers,3,72
interruptions,19,366
voice activated,1,0
micro-laptops,2,0
mode change,1,5
paper,9,254
wireless biomonitor,1,9
environmental persuasion,1,6
chronically ill,1,2
pre- and post-natal care,1,0
motion-sensing,2,3
haptic interaction,3,8
user research methodology,1,0
schema mapping,1,17
graphical tablet,1,15
multiple display devices,1,14
wearable-computing,1,0
wireless handhelds,2,95
legal issues,1,0
problem-solving,2,34
musical expressions,1,1
soft,1,2
consumer decision making,1,0
automated speech recognition,1,1
text-entry,2,49
multi-cultural empathy,1,2
wingman,1,9
internet of things,2,0
augmented reality,124,2281
science of design,1,1
anaglyph stero,1,1
residual error,1,0
fit and finish,1,1
cognitive least-effort,1,7
geosocial interaction,1,4
cursor moving,1,1
deformable user interfaces,1,2
distributed workgroups,2,249
touchscreens,6,42
history of computing,2,1
information-retrieval,1,46
intelligent lighting,1,0
groupware walkthrough,1,26
dialogue history,1,3
expert/novice differences,1,1
web design guidelines,2,7
soap,1,1
soar,4,34
displayless space,1,3
pda (personal digital assistant),2,127
distance collaboration,1,1
visuo-spatial,1,0
cscl/collaborative learning,1,2
contextual inquiry,18,41
vibro tactile navigation,1,0
web page customization,1,0
resumption delay,1,0
game pieces,1,0
single handed input device,1,5
digital document readers,1,46
collision feedback,1,0
control gain,2,26
bibliometric analysis,2,2
bandwidth monitoring,1,3
bibliographic and full-text databases,1,0
sympathetic interface,1,39
integrating models,1,0
self-motion illusions,1,0
virtual reality,80,742
date stamp,1,8
background,1,12
borrowed display,1,7
fluid haptics,1,1
temporal attributes of information,1,6
timestamped event sequences,2,0
automated capture,1,2
gui access,1,0
human relationships,1,7
toolbar,1,0
voice communication,3,7
multi-scale pointing,1,6
gi infrastructures,1,0
to-dos,1,45
monetary incentives,1,0
massage therapy,1,1
text snippets,1,1
user-driven innovation,2,5
disability discrimination act,1,0
spoken language system,1,3
social desirability,1,0
keywords,1,9
display formats,1,0
video analysis,13,51
spoken dialogues,1,2
non-wimp,1,3
cooperative design,9,233
meeting tools,1,4
public behaviour,1,8
informance,1,1
standards &#38; guidelines,1,0
tangible ui,9,71
recursive,1,0
network analysis,2,1
non-speech cues,1,5
informational retrieval,1,5
graphical design,1,1
mental model,4,1
data models,2,40
email-based review,1,1
monte carlo simulations,1,0
naturalistic computer use,1,0
conversational documentary,1,0
hci resources,1,0
voting,14,14
pain and anxiety management,1,1
society,1,0
video streaming,2,25
relocation,1,0
virtual cameras,2,0
nanotouch,1,25
design-for-all,1,1
programming environment,1,2
user agents,1,0
illusions,1,0
elder communication,1,5
stereotyping,1,1
jigsaw,1,0
teaching usability,1,39
web editors,1,0
electromyography,3,14
interfaces for medical research,1,0
rough set theory,1,1
nims,1,22
graduate education,1,2
cross-species interaction,1,1
top-level routine,1,2
visual accountability,1,0
design preference,1,0
smart home,4,16
qualitative data analysis,2,2
hierarchical file systems,1,2
structure,4,46
geometric mean,1,0
beyond the desktop,1,5
stylus overhead,1,6
participatory practice,1,0
interface design and testing,1,3
skill,2,0
human engagement and performance,2,0
ui evaluation methods,1,0
empathic,1,0
empathic design,2,0
strategic planning,6,13
gaze tracking,10,158
netscape navigator,1,21
performance measurement,1,67
system usability scale,1,1
feedback in problem solving,1,22
informal learning,7,22
blind learners,1,5
grasping,1,0
human errors,1,0
dvd menu,2,3
belonging,1,2
miscalibration,1,0
computer vision systems,1,47
reacquisition,1,0
vrml,7,95
translator,1,2
slide-ware,1,0
design representation techniques,1,0
usability evaluation,47,134
accuracy,8,15
detail-in-context,1,0
user centred design,2,3
skin communication,1,1
youpivot,1,0
prograph,1,1
phenomenological study,1,1
collaboration patterns,1,29
study,4,55
off-screen visualization,1,3
computer mediated social interactions,1,11
massively multiplayer online games,5,76
bounding box,1,9
uiml,2,1
appraisal theory of emotion,1,0
adaptive gesture recognition,1,5
uims,6,60
confirmation bias,1,0
speed dating,1,1
design theory,10,114
contextual design,11,35
mediated touch,1,0
eye motion detector,1,15
reusable components,1,0
macro recorder,1,0
seamless navigation,1,1
experience report,2,0
physical rehabilitation of senior citizens,1,0
compositing window management,1,0
visual schedules,1,0
friend-like interaction,1,1
divide-and-conquer,1,0
personalized interfaces,1,0
eco-behavior,1,0
geographic information system (gis),1,4
multiparty communication,1,65
personal health records,1,0
hyperlinks,2,14
affect,20,88
inquiry support tools,1,5
isolated word,1,9
distractors,1,0
user input,1,84
messaging,10,110
executive dashboards,1,1
social design research,1,0
architectural design,1,2
loneliness,3,3
testing children,1,13
game studies,2,0
ucd4id,1,3
electronic flash,1,0
convincingness,1,5
interactive architecture,1,0
shapewriter,1,5
command layers,1,6
administrators,1,4
physical control,1,6
collaborative interaction,2,2
hierarchy visualization,1,17
folksonomy,2,44
style guide,4,1
usability data,1,10
touch-tone,1,5
conversation summarization,1,0
ansi,1,0
nurturing creativity,1,3
design process,44,276
business of usability,1,2
tutorial interactions,1,3
user categorization,2,16
pet robot,1,0
interface builders,5,64
voting analysis,1,0
keyframe extraction,1,32
capture and access application,1,13
compassion,1,0
uxnet,2,0
staying in the flow,1,1
computational perception,1,12
human error,6,4
steering motions,1,0
photo-story,1,0
personal document spaces,1,0
ux panel,1,0
computer menus,1,15
error handling,1,0
public policy,1,0
office work,2,13
audio-visual integration,1,0
domestic communication,1,1
gestural interaction,5,112
eco-driving system,1,0
empirical results,1,4
next generation user interfaces,1,7
pattern language meta language (plml),1,5
social proxy,3,14
low-level features,1,3
sensing input,1,75
crisis,1,22
display trajectory,1,1
web-based games,3,116
social learning,2,17
system design,8,19
tutoring,4,13
d. i. y. technology,1,1
second-hand,2,0
formal methods,3,9
interactive paper,5,88
research collaboration,1,0
graphical workspaces,1,19
publishing,1,27
fear,2,0
homeland security,1,1
exploration,6,36
contacts,2,6
consumer research,2,1
interdisciplinary interaction,1,0
computer-mediated decision making,1,0
collaborative development,1,1
windows/ce,1,3
networks,6,27
